DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
1,0,1,0.4869528731408558,0,90000000000,0,0,2,2
2,1,2,0.4869528731408558,0,90000000000,0,0,2,2
3,2,3,0.2961629101374908,0,-5.241365867775565,0,0,2,2
4,3,4,0.337375380673204,0,24.264500210765988,0,0,2,2
5,4,5,0.4062387205024695,0,14.521514676449376,0,0,2,2
6,5,6,0.3990691525578216,0,-139.47841874439615,0,0,2,2
7,6,7,0.28116450746615446,0,-8.48143005072049,0,0,2,2
8,7,8,0.30426922242568416,0,43.281209127730136,0,0,2,2
9,8,9,0.38515934924387135,0,12.36244816685294,0,0,2,2
10,9,10,0.3628491329436501,0,-44.822514786200614,0,0,2,2
11,10,11,0.33121871783684803,0,-31.615139941206493,0,0,2,2
10001,0,10001,0.361606737539165,0,90000000000,0,0,2,2
10002,1,10002,0.361606737539165,0,90000000000,0,0,2,2
10003,2,10003,0.301345223710104,0,-16.5943391803368,0,0,2,2
10004,3,10004,0.348771003583907,0,21.0855784061101,0,0,2,2
10005,4,10005,0.440191501154682,0,10.9384659520786,0,0,2,2
10006,5,10006,0.421977502168033,0,-54.9028250596141,0,0,2,2
10007,6,10007,0.468784550116884,0,21.3643039632141,0,0,2,2
10008,7,10008,0.408030507930218,0,-16.4598101460889,0,0,2,2
10009,8,10009,0.500280428224854,0,10.840117767106,0,0,2,2
10010,9,10010,0.476676187737896,0,-42.365269094447,0,0,2,2
10011,10,10011,0.377249059642358,0,-10.0576172635612,0,0,2,2
10012,11,10012,0.435682873030942,0,17.1133790866944,0,0,2,2
10013,12,10013,0.362087407693727,0,-13.5877936965001,0,0,2,2
10014,13,10014,0.406747071725971,0,22.3915701488038,0,0,2,2
10015,14,10015,0.463647609000806,0,17.5745264964706,0,0,2,2
10016,15,10016,0.404891786285085,0,-17.0195897832682,0,0,2,2
10017,16,10017,0.327564442378483,0,-12.9320360622734,0,0,2,2
10018,17,10018,0.466711950788144,0,7.18661808198478,0,0,2,2
10019,18,10019,0.480887280195338,0,70.545097843899,0,0,2,2
10020,19,10020,0.463647609000801,0,-58.005746670906,0,0,2,2
10021,20,10021,0.44843965607507,0,-65.7550693958306,0,0,2,2
10022,21,10022,0.472408834447745,0,41.7202452437842,0,0,2,2
10023,22,10023,0.927295218001612,0,2.19835114031629,0,0,2,2
10024,23,10024,1.24305782001435,0,3.16693615274824,0,0,2,2
10025,24,10025,1.27760943023701,0,28.9422111894551,0,0,2,2
10026,25,10026,1.20559487700672,0,-13.8860821201244,0,0,2,2
10027,26,10027,1.43121408287102,0,4.43224678576982,0,0,2,2
10028,27,10028,1.56697955143585,0,7.36564319757399,0,0,2,2
10029,28,10029,1.67706118959108,0,9.08416713957214,0,0,2,2
10030,29,10030,2.00546654184924,0,3.04501736382751,0,0,2,2
10031,30,10031,1.98668679975716,0,-53.2488675881046,0,0,2,2
10032,31,10032,1.99181186600117,0,195.119429172012,0,0,2,2
10033,32,10033,2.22569045698706,0,4.27572269776648,0,0,2,2
10034,33,10034,2.36853954194168,0,7.00039485949589,0,0,2,2
10035,34,10035,2.34032280710566,0,-35.4399616331055,0,0,2,2
10036,35,10036,2.36929417741723,0,34.5168346973475,0,0,2,2
10037,36,10037,2.5599391709813,0,5.24535148447989,0,0,2,2
10038,37,10038,2.85779854428657,0,3.35728900824325,0,0,2,2
10039,38,10039,2.92292370762095,0,15.3550478616935,0,0,2,2
10040,39,10040,3.20499960546684,0,3.54514514581588,0,0,2,2
10041,40,10041,3.27890492107457,0,13.5308264605454,0,0,2,2
10042,41,10042,3.49722853780076,0,4.58035651385397,0,0,2,2
10043,42,10043,3.41460135658671,0,-12.1025549378161,0,0,2,2
10044,43,10044,3.49672961883334,0,12.1760764521835,0,0,2,2
10045,44,10045,3.57903658416377,0,12.1496400211754,0,0,2,2
10046,45,10046,3.58537532624964,0,157.760007656478,0,0,2,2
10047,46,10047,3.60747572822561,0,45.2480457634742,0,0,2,2
10048,47,10048,3.60747572822561,0,90000000000,0,0,2,2
10049,48,10049,3.60747572822561,0,90000000000,0,0,2,2
10050,49,10050,3.85813432759639,0,3.98949009732871,0,0,2,2
10051,50,10051,3.93651433849107,0,12.7583549502657,0,0,2,2
10052,51,10052,4.08359269387946,0,6.79909696677861,0,0,2,2
10053,52,10053,4.01765070409819,0,-15.1648441807254,0,0,2,2
10054,53,10054,3.92699081689746,0,-11.0302365343332,0,0,2,2
10055,54,10055,4.26554651180913,0,2.95372375957489,0,0,2,2
10056,55,10056,4.54054696240937,0,3.63635767802322,0,0,2,2
10057,56,10057,4.7123889802,0,5.81929852114726,0,0,2,2
10058,57,10058,4.78851278342053,0,13.1364955203702,0,0,2,2
10059,58,10059,4.90618743326234,0,8.498007016331,0,0,2,2
10060,59,10060,4.8977369301957,0,-118.336150181083,0,0,2,2
10061,60,10061,5.05938115375974,0,6.18642583045233,0,0,2,2
10062,61,10062,4.36094418629135,0,-1.43176842947572,0,0,2,2
10063,62,10063,4.06131225885042,0,-3.3374280522797,0,0,2,2
10064,63,10064,4.00376270816723,0,-17.3763302776254,0,0,2,2
10065,64,10065,3.90847441482944,0,-10.4944685750125,0,0,2,2
10066,65,10066,3.70832187102351,0,-4.9961893113365,0,0,2,2
10067,66,10067,3.65008197757969,0,-17.170361085304,0,0,2,2
10068,67,10068,3.56880275163795,0,-12.3032667746706,0,0,2,2
10069,68,10069,3.88243433876124,0,3.18845435554581,0,0,2,2
10070,69,10070,3.8943936717795,0,83.6167032453417,0,0,2,2
10071,70,10071,3.94826420292151,0,18.5630246964483,0,0,2,2
10072,71,10072,3.91111913390566,0,-26.9214737378272,0,0,2,2
10073,72,10073,4.29680927264931,0,2.59275490749496,0,0,2,2
10074,73,10074,4.70096090639779,0,2.47431883603945,0,0,2,2
10075,74,10075,4.85554706818365,0,6.46888433251398,0,0,2,2
10076,75,10076,4.77895714397582,0,-13.0565477162051,0,0,2,2
10077,76,10077,4.96109896929352,0,5.49022718014253,0,0,2,2
10078,77,10078,5.03413953459664,0,13.6910221854114,0,0,2,2
10079,78,10079,5.15476320317675,0,8.29024694548994,0,0,2,2
10080,79,10080,5.25280848047058,0,10.199369389339,0,0,2,2
10081,80,10081,5.23793221567246,0,-67.2211750443167,0,0,2,2
10082,81,10082,5.58146227826484,0,2.91095338921345,0,0,2,2
10083,82,10083,5.60556460311359,0,41.4897735498809,0,0,2,2
10084,83,10084,5.64734688347115,0,23.9335907815983,0,0,2,2
10085,84,10085,5.67245934260569,0,39.8208711716644,0,0,2,2
10086,85,10086,5.94486168448564,0,3.67104039230584,0,0,2,2
10087,86,10087,0.19515842711667,0,-0.173922019143923,0,0,2,2
10088,87,10088,0.584388161456246,0,2.56917679143076,0,0,2,2
10089,88,10089,0.535419541936626,0,-20.4212413952025,0,0,2,2
10090,89,10090,0.548191364513804,0,78.297360768763,0,0,2,2
10091,90,10091,0.459599048124778,0,-11.2876606094009,0,0,2,2
